sim_occ_change,wage_change,actual_occ_change,city_year,occ_year,predicted_wage,city_year_coeff,occ_year_coeff,iv_wage_coeff
0.0007373553900137152,-0.01406714213899285,0.033161326633149635,"(Boston-Cambridge-Newton, MA-NH)_2015",(occ2_sales)_2015,0.031540850919472486,0.026987282629271317,-0.012468278744616975,0.6021636145775418
0.0005053277479824063,0.04251981865090215,0.03628151117855438,"(Boston-Cambridge-Newton, MA-NH)_2016",(occ2_sales)_2016,0.029259520351869864,-0.018932548433867876,0.0031606840242534157,0.6021636145775418
0.0007063658218400163,0.06464813754873511,-0.013076323899050113,"(Boston-Cambridge-Newton, MA-NH)_2017",(occ2_sales)_2017,0.03123615683848913,0.024091767087447105,-0.016290815201330917,0.6021636145775418
9.994701759077813e-05,0.04254533396212423,-0.04429219430386366,"(Boston-Cambridge-Newton, MA-NH)_2018",(occ2_sales)_2018,0.025273756226254572,-0.02300645906989294,-0.00747680458130752,0.6021636145775418
0.0012037832986824617,-0.0037436054448267697,-0.000648837662069468,"(Boston-Cambridge-Newton, MA-NH)_2019",(occ2_sales)_2019,0.03612684005556599,-0.0042837809581298715,-0.006521814876112794,0.6021636145775418
-0.00043032468398322146,-0.007876889050971059,0.03022755325780846,"(Boston-Cambridge-Newton, MA-NH)_2011",(occ2_trades)_2011,0.02006004534532348,0.06996329401336907,0.001566772679620185,0.6021636145775418
-0.00023324641786914418,0.05349024087398213,0.006895421805593216,"(Boston-Cambridge-Newton, MA-NH)_2012",(occ2_trades)_2012,0.02199774840845895,-0.025231174503268637,-0.011937464713038293,0.6021636145775418
3.9751808834638155e-05,0.01777008360090626,-0.04083000565522443,"(Boston-Cambridge-Newton, MA-NH)_2013",(occ2_trades)_2013,0.024681907907854333,-0.010561576990685936,0.0014822797848244255,0.6021636145775418
5.1844827679490795e-05,0.06362155963244476,-0.006299004421739696,"(Boston-Cambridge-Newton, MA-NH)_2014",(occ2_trades)_2014,0.024800808282412438,-0.007000985936802643,-0.007826738602191442,0.6021636145775418
-0.00024444969109415585,0.011659343182312654,-0.01586891649011868,"(Boston-Cambridge-Newton, MA-NH)_2015",(occ2_trades)_2015,0.02188759614624713,0.026987282629271317,-0.0004298597209409123,0.6021636145775418
-0.0006242733920809385,0.023455829021578722,-0.0034089641641523727,"(Boston-Cambridge-Newton, MA-NH)_2016",(occ2_trades)_2016,0.018153112565863282,-0.018932548433867876,-0.0005287095620906818,0.6021636145775418
0.0010098760972521556,0.05552691363436857,0.0019702561049506073,"(Boston-Cambridge-Newton, MA-NH)_2017",(occ2_trades)_2017,0.03422031537588345,0.024091767087447105,-0.006234696150852632,0.6021636145775418
0.00026440003087925025,0.009899716785584545,-0.020344509615209283,"(Boston-Cambridge-Newton, MA-NH)_2018",(occ2_trades)_2018,0.02689068291164806,-0.02300645906989294,-0.002013686581602298,0.6021636145775418
3.664484189106269e-05,0.024084482205051216,-0.030736040739418158,"(Boston-Cambridge-Newton, MA-NH)_2019",(occ2_trades)_2019,0.024651359742994074,-0.0042837809581298715,0.0008476338171092661,0.6021636145775418
-9.111607292310996e-05,0.08801100942333129,0.05696922183436026,"(Boston-Cambridge-Newton, MA-NH)_2011",(occ3_cleaners)_2011,0.0233951952715596,0.06996329401336907,0.003275079339100718,0.6021636145775418
-7.717434606593805e-05,-0.09906087256865881,0.040308609316944466,"(Boston-Cambridge-Newton, MA-NH)_2012",(occ3_cleaners)_2012,0.023532272420497487,-0.025231174503268637,-0.0078831493542066,0.6021636145775418
-2.459892922119864e-05,0.1021433233173692,-0.04932627651831867,"(Boston-Cambridge-Newton, MA-NH)_2013",(occ3_cleaners)_2013,0.024049201802282823,-0.010561576990685936,-0.008282451430616386,0.6021636145775418
4.897861610410153e-05,0.012263872430152034,0.0044718024298990855,"(Boston-Cambridge-Newton, MA-NH)_2014",(occ3_cleaners)_2014,0.024772627260432008,-0.007000985936802643,-0.004382921183491428,0.6021636145775418
5.117333010534619e-05,-0.07340601482234987,-0.006588355707828342,"(Boston-Cambridge-Newton, MA-NH)_2015",(occ3_cleaners)_2015,0.024794206017576422,0.026987282629271317,-0.0009421314750589181,0.6021636145775418
1.486954966993184e-06,0.005257391251811683,-0.041192905278647274,"(Boston-Cambridge-Newton, MA-NH)_2016",(occ3_cleaners)_2016,0.024305682127042722,-0.018932548433867876,0.007407463425031732,0.6021636145775418
9.800201338153954e-05,0.2445416118802335,0.05466767159090047,"(Boston-Cambridge-Newton, MA-NH)_2017",(occ3_cleaners)_2017,0.025254632653227645,0.024091767087447105,-0.0003853728102380695,0.6021636145775418
3.586235453089276e-05,-0.008300357352705845,-0.05884526132876733,"(Boston-Cambridge-Newton, MA-NH)_2018",(occ3_cleaners)_2018,0.024643666209939605,-0.02300645906989294,-0.004528399206355525,0.6021636145775418
5.564631627818989e-05,-0.00753840361366187,-0.01413710845456606,"(Boston-Cambridge-Newton, MA-NH)_2019",(occ3_cleaners)_2019,0.02483818508832522,-0.0042837809581298715,-0.00024644462185258176,0.6021636145775418
-7.526159142198757e-05,-0.011430605979798614,0.11241158321214195,"(Boston-Cambridge-Newton, MA-NH)_2011",(occ3_security)_2011,0.023551078910962874,0.06996329401336907,-0.002554119982185974,0.6021636145775418
-2.258521415226536e-05,-0.03514599202014601,-0.10461095613250215,"(Boston-Cambridge-Newton, MA-NH)_2012",(occ3_security)_2012,0.02406900095078505,-0.025231174503268637,-0.02317551813900353,0.6021636145775418
-1.3100449442161036e-05,0.049170456386884,0.023033952662719237,"(Boston-Cambridge-Newton, MA-NH)_2013",(occ3_security)_2013,0.024162256579598276,-0.010561576990685936,-0.01859408602597069,0.6021636145775418
3.754497458362329e-05,0.035821548156313554,-0.06301055666670452,"(Boston-Cambridge-Newton, MA-NH)_2014",(occ3_security)_2014,0.02466020998259682,-0.007000985936802643,0.009494665742366525,0.6021636145775418
1.3890015047564107e-05,0.029159234357219788,-0.011294816631162163,"(Boston-Cambridge-Newton, MA-NH)_2015",(occ3_security)_2015,0.02442763087351923,0.026987282629271317,-0.010307563956649581,0.6021636145775418
-1.7239105156917454e-05,0.08319452739951849,0.05157252564880377,"(Boston-Cambridge-Newton, MA-NH)_2016",(occ3_security)_2016,0.024121564696044234,-0.018932548433867876,-0.0025934181601981673,0.6021636145775418
7.861256022295483e-05,0.03369078932720093,0.07908121616479402,"(Boston-Cambridge-Newton, MA-NH)_2017",(occ3_security)_2017,0.025063992642440438,0.024091767087447105,0.0013770621213463653,0.6021636145775418
2.0636574380309473e-05,-0.044412549888731334,-0.1381709220990861,"(Boston-Cambridge-Newton, MA-NH)_2018",(occ3_security)_2018,0.02449396405648482,-0.02300645906989294,0.0012990912618644906,0.6021636145775418
3.108712981639324e-05,0.08649861334694187,0.06599329947244748,"(Boston-Cambridge-Newton, MA-NH)_2019",(occ3_security)_2019,0.02459671548453039,-0.0042837809581298715,-0.01664377821701254,0.6021636145775418
2.7780580983559793e-05,-0.07228518068328427,0.06612865231537723,"(Boston-Cambridge-Newton, MA-NH)_2011",(occ3_service)_2011,0.02456420500060884,0.06996329401336907,-0.0077832052740399345,0.6021636145775418
-0.00019628945409305067,-0.0169240930209682,-0.003284414664575408,"(Boston-Cambridge-Newton, MA-NH)_2012",(occ3_service)_2012,0.022361114817780168,-0.025231174503268637,-0.008701868699475392,0.6021636145775418
0.00018051923920546373,0.16619952563812745,-0.038659247960037835,"(Boston-Cambridge-Newton, MA-NH)_2013",(occ3_service)_2013,0.026065954390490677,-0.010561576990685936,-0.013037533371959523,0.6021636145775418
0.00019094145741907378,-0.10169223481041456,0.024056737626146685,"(Boston-Cambridge-Newton, MA-NH)_2014",(occ3_service)_2014,0.02616842720271589,-0.007000985936802643,-0.011961415678068101,0.6021636145775418
0.00041054435805279113,0.053990733366639176,0.06349976954913616,"(Boston-Cambridge-Newton, MA-NH)_2015",(occ3_service)_2015,0.02832759584988207,0.026987282629271317,-0.0038662580827977557,0.6021636145775418
0.000229025320317303,0.05907142753968664,-0.06722552671420301,"(Boston-Cambridge-Newton, MA-NH)_2016",(occ3_service)_2016,0.026542873453177695,-0.018932548433867876,-0.008880217469026641,0.6021636145775418
0.00019739323930661714,0.061265211337136805,-0.008349322840368156,"(Boston-Cambridge-Newton, MA-NH)_2017",(occ3_service)_2017,0.026231862089640144,0.024091767087447105,-0.007799699261517714,0.6021636145775418
-8.550627790197803e-05,0.02680956760541342,-0.0014183908283751379,"(Boston-Cambridge-Newton, MA-NH)_2018",(occ3_service)_2018,0.023450351617362426,-0.02300645906989294,0.005011984899898993,0.6021636145775418
0.0003859289853003383,0.016651574219311627,-0.0507105397897778,"(Boston-Cambridge-Newton, MA-NH)_2019",(occ3_service)_2019,0.02808557381405271,-0.0042837809581298715,-0.005420376514939615,0.6021636145775418
-0.0012921804841228195,0.17919515703645672,0.08284294499890699,"(Bremerton-Silverdale, WA)_2011",(occ2_management)_2011,0.011586149888252158,0.0601216759714317,,0.6021636145775418
0.0006878076941036113,-0.03651142938456786,-0.09509645039057801,"(Bremerton-Silverdale, WA)_2012",(occ2_management)_2012,0.031053690543905048,-0.023415489642942506,-0.016360519305473997,0.6021636145775418
-0.0008108742241084858,0.005448486805809338,0.04470686634018506,"(Bremerton-Silverdale, WA)_2013",(occ2_management)_2013,0.01631842520569486,0.042909859546900624,3.334071290954713e-05,0.6021636145775418
0.0013071866161939955,0.006198517829332673,-0.052159763184106644,"(Bremerton-Silverdale, WA)_2014",(occ2_management)_2014,0.03714351697804555,0.053659543446906904,-0.019942987586017546,0.6021636145775418
0.000406374242195473,0.09057984979442324,0.04671849837547626,"(Bremerton-Silverdale, WA)_2015",(occ2_management)_2015,0.0282865946454891,-0.051661652320189676,-0.0036872404109090824,0.6021636145775418
-0.00037258426179949644,-0.004408290188276709,0.02799116146970615,"(Bremerton-Silverdale, WA)_2016",(occ2_management)_2016,0.02062775783406324,0.046120988655812684,-0.008463896455268408,0.6021636145775418
0.0019236474061435384,0.13849776870073605,0.03887817371943125,"(Bremerton-Silverdale, WA)_2017",(occ2_management)_2017,0.04320465189942092,-0.020067380206731433,-0.00992183418413028,0.6021636145775418
0.0009065916728988666,-0.01617962061625633,-0.029757028982662526,"(Bremerton-Silverdale, WA)_2018",(occ2_management)_2018,0.033204807428763056,0.06589105317417326,-0.004219336784574909,0.6021636145775418
0.0017972609169479006,0.004113344728608581,0.006873149936491352,"(Bremerton-Silverdale, WA)_2019",(occ2_management)_2019,0.04196200098675475,0.06690118005310716,-0.012882582358201125,0.6021636145775418
-0.0001788062621957526,-0.07507721179516302,-0.13912643878105868,"(Bremerton-Silverdale, WA)_2011",(occ2_primary)_2011,0.02253301218201398,0.0601216759714317,-0.008629138500328594,0.6021636145775418
-8.680479237865206e-05,0.7623374789173347,0.27206220254863034,"(Bremerton-Silverdale, WA)_2012",(occ2_primary)_2012,0.023437584428323322,-0.023415489642942506,-0.00903557402744317,0.6021636145775418
8.727976624113753e-05,-0.0068329570631195935,-0.04708068670774512,"(Bremerton-Silverdale, WA)_2013",(occ2_primary)_2013,0.025149209911606678,0.042909859546900624,-0.015272258341655052,0.6021636145775418
4.7868618498868545e-05,-0.3413670145182799,0.10372512374691123,"(Bremerton-Silverdale, WA)_2014",(occ2_primary)_2014,0.024761713597539887,0.053659543446906904,-0.006371057309944538,0.6021636145775418
4.64982659078766e-05,-0.4637317025931438,-0.04417135399446792,"(Bremerton-Silverdale, WA)_2015",(occ2_primary)_2015,0.024748240085389114,-0.051661652320189676,0.004199981821889361,0.6021636145775418
3.405124097466073e-06,0.5831295824429308,0.04653153246097652,"(Bremerton-Silverdale, WA)_2016",(occ2_primary)_2016,0.024324541853551467,0.046120988655812684,-0.008780865955638126,0.6021636145775418
6.765776858062522e-05,-0.14998946614958797,0.18084579259468292,"(Bremerton-Silverdale, WA)_2017",(occ2_primary)_2017,0.02495628348840787,-0.020067380206731433,0.010600050433810371,0.6021636145775418
8.877278015083614e-05,0.1426715937382621,0.016085790113793408,"(Bremerton-Silverdale, WA)_2018",(occ2_primary)_2018,0.025163889448235298,0.06589105317417326,-0.02241456358160393,0.6021636145775418
-7.189996938771952e-05,0.028516030831383432,-0.17054004109156207,"(Bremerton-Silverdale, WA)_2019",(occ2_primary)_2019,0.023584130882858823,0.06690118005310716,0.014908744393396841,0.6021636145775418
-0.0011856105818582614,-0.11384556579145588,-0.06436255947025238,"(Bremerton-Silverdale, WA)_2011",(occ2_professional)_2011,0.012633961146833815,0.0601216759714317,-0.0033532254173336117,0.6021636145775418
-0.0009542776398575092,0.1407506919653727,0.14702818702093357,"(Bremerton-Silverdale, WA)_2012",(occ2_professional)_2012,0.014908461319569907,-0.023415489642942506,-0.000937274315733868,0.6021636145775418
-0.0003835791260460454,0.002124350591962809,0.002162446151815267,"(Bremerton-Silverdale, WA)_2013",(occ2_professional)_2013,0.02051965468017734,0.042909859546900624,-0.0066820268131132865,0.6021636145775418
0.0014702980392646034,0.06454318776913759,0.05146446676975902,"(Bremerton-Silverdale, WA)_2014",(occ2_professional)_2014,0.038747252947253605,0.053659543446906904,-0.006323139758021758,0.6021636145775418
0.0015065353494152296,-0.06059979757167078,-0.09170942843227703,"(Bremerton-Silverdale, WA)_2015",(occ2_professional)_2015,0.03910354361422149,-0.051661652320189676,-0.015391085564613154,0.6021636145775418
0.0013024593920223887,0.08708552698838723,-0.03546472698718084,"(Bremerton-Silverdale, WA)_2016",(occ2_professional)_2016,0.03709703820117145,0.046120988655812684,-0.012371531167105512,0.6021636145775418
0.00140615656258927,-0.017498809872297016,0.10169544083070381,"(Bremerton-Silverdale, WA)_2017",(occ2_professional)_2017,0.038116604330952694,-0.020067380206731433,-0.018373551630854076,0.6021636145775418
0.0017322099627592822,0.028375073732084033,-0.034241844010919564,"(Bremerton-Silverdale, WA)_2018",(occ2_professional)_2018,0.04132241025117253,0.06589105317417326,-0.016027619678786124,0.6021636145775418
0.002164098209795616,0.04215242933312169,0.01607500193765965,"(Bremerton-Silverdale, WA)_2019",(occ2_professional)_2019,0.045568800255081414,0.06690118005310716,-0.016196854907125028,0.6021636145775418
-0.0006150102380416733,-0.1101470140988301,0.23841360991770877,"(Bremerton-Silverdale, WA)_2011",(occ2_sales)_2011,0.018244189285331627,0.0601216759714317,-0.0008419792376336134,0.6021636145775418
4.0659544945511125e-05,0.12602430295316402,-0.06255626881105414,"(Bremerton-Silverdale, WA)_2012",(occ2_sales)_2012,0.02469083290540601,-0.023415489642942506,-0.005965398143471898,0.6021636145775418
0.0005635915319169442,-0.24052256541000894,-0.07567295674060492,"(Bremerton-Silverdale, WA)_2013",(occ2_sales)_2013,0.029832378611818564,0.042909859546900624,-0.020172227451482505,0.6021636145775418
0.000402526566803352,0.1683707972576105,-0.0386836622832778,"(Bremerton-Silverdale, WA)_2014",(occ2_sales)_2014,0.028248763724097962,0.053659543446906904,-0.007696273306203623,0.6021636145775418
0.0005003175689957593,0.09620091755675197,0.16824583192528575,"(Bremerton-Silverdale, WA)_2015",(occ2_sales)_2015,0.029210259520826915,-0.051661652320189676,-0.012468278744616975,0.6021636145775418
0.000578836007661208,-0.19439160401531907,0.06308700454585203,"(Bremerton-Silverdale, WA)_2016",(occ2_sales)_2016,0.029982264583153707,0.046120988655812684,0.0031606840242534157,0.6021636145775418
0.0008374624190155596,0.09861176304066355,-0.015037778109817879,"(Bremerton-Silverdale, WA)_2017",(occ2_sales)_2017,0.03252511823906613,-0.020067380206731433,-0.016290815201330917,0.6021636145775418
0.0004631111819676158,0.30860340963254984,-0.006891175700213026,"(Bremerton-Silverdale, WA)_2018",(occ2_sales)_2018,0.02884444074469203,0.06589105317417326,-0.00747680458130752,0.6021636145775418
0.0010185637111762677,-0.07086460843533793,0.16441616051214325,"(Bremerton-Silverdale, WA)_2019",(occ2_sales)_2019,0.034305733298640825,0.06690118005310716,-0.006521814876112794,0.6021636145775418
-0.00037378716553023865,-0.026311866317840327,0.2000363014488027,"(Bremerton-Silverdale, WA)_2011",(occ2_trades)_2011,0.020615930704214396,0.0601216759714317,0.001566772679620185,0.6021636145775418
-0.00016577939890058443,0.07513278784565003,-0.1703015054367123,"(Bremerton-Silverdale, WA)_2012",(occ2_trades)_2012,0.022661094255231953,-0.023415489642942506,-0.011937464713038293,0.6021636145775418
-7.28631986009912e-05,0.11160572576022787,0.1797688355654854,"(Bremerton-Silverdale, WA)_2013",(occ2_trades)_2013,0.023574660268803505,0.042909859546900624,0.0014822797848244255,0.6021636145775418
-7.106554197393092e-05,-0.029571253574314227,-0.011137839527767923,"(Bremerton-Silverdale, WA)_2014",(occ2_trades)_2014,0.023592335098308572,0.053659543446906904,-0.007826738602191442,0.6021636145775418
-0.0006356255602100896,0.10508042053245426,0.016725009010342795,"(Bremerton-Silverdale, WA)_2015",(occ2_trades)_2015,0.018041496346628067,-0.051661652320189676,-0.0004298597209409123,0.6021636145775418
-0.0009390930452578336,-0.0064462517851548995,0.07715708487660322,"(Bremerton-Silverdale, WA)_2016",(occ2_trades)_2016,0.01505775853051264,0.046120988655812684,-0.0005287095620906818,0.6021636145775418
0.0011834098579635646,0.04074451929259304,-0.24332608642162512,"(Bremerton-Silverdale, WA)_2017",(occ2_trades)_2017,0.035926525331542766,-0.020067380206731433,-0.006234696150852632,0.6021636145775418
0.00024767443994150936,0.017848008856857334,0.17969524132324644,"(Bremerton-Silverdale, WA)_2018",(occ2_trades)_2018,0.026726234393646325,0.06589105317417326,-0.002013686581602298,0.6021636145775418
-0.0002218527883111502,-0.03639247621859987,0.06254199256589121,"(Bremerton-Silverdale, WA)_2019",(occ2_trades)_2019,0.022109772282679442,0.06690118005310716,0.0008476338171092661,0.6021636145775418
-7.004936596851236e-05,-0.3418948925330678,0.05869336019249971,"(Bremerton-Silverdale, WA)_2011",(occ3_cleaners)_2011,0.023602326293163334,0.0601216759714317,0.003275079339100718,0.6021636145775418
-5.250877266608831e-05,-0.04051021386769449,-0.03560415351089219,"(Bremerton-Silverdale, WA)_2012",(occ3_cleaners)_2012,0.023774788036619338,-0.023415489642942506,-0.0078831493542066,0.6021636145775418
-2.604033348746577e-06,0.24809502255317106,0.013708285385002128,"(Bremerton-Silverdale, WA)_2013",(occ3_cleaners)_2013,0.024265458916503252,0.042909859546900624,-0.008282451430616386,0.6021636145775418
5.999356218361293e-05,-0.1013446178735613,0.2897821664403395,"(Bremerton-Silverdale, WA)_2014",(occ3_cleaners)_2014,0.024880927861910745,0.053659543446906904,-0.004382921183491428,0.6021636145775418
3.050924506804854e-05,-0.01457772410993563,-0.2588259714442467,"(Bremerton-Silverdale, WA)_2015",(occ3_cleaners)_2015,0.02459103363503432,-0.051661652320189676,-0.0009421314750589181,0.6021636145775418
-1.0745980628346695e-05,0.13421271301636217,0.062117023620848144,"(Bremerton-Silverdale, WA)_2016",(occ3_cleaners)_2016,0.02418540607001415,0.046120988655812684,0.007407463425031732,0.6021636145775418
0.00011613624420795258,0.05262419833820431,-0.18295373123936898,"(Bremerton-Silverdale, WA)_2017",(occ3_cleaners)_2017,0.02543293112983189,-0.020067380206731433,-0.0003853728102380695,0.6021636145775418
3.975482173348474e-05,0.5453779887236543,0.13074669161775532,"(Bremerton-Silverdale, WA)_2018",(occ3_cleaners)_2018,0.02468193753112756,0.06589105317417326,-0.004528399206355525,0.6021636145775418
4.7724586350994606e-05,-0.46626903120855445,0.2798642409561083,"(Bremerton-Silverdale, WA)_2019",(occ3_cleaners)_2019,0.024760297451865233,0.06690118005310716,-0.00024644462185258176,0.6021636145775418
-6.696029373982619e-05,0.10507013148878919,0.25442348945911064,"(Bremerton-Silverdale, WA)_2011",(occ3_security)_2011,0.023632698514503593,0.0601216759714317,-0.002554119982185974,0.6021636145775418
-1.958445104429532e-05,0.1436027038661365,-0.17109128036308796,"(Bremerton-Silverdale, WA)_2012",(occ3_security)_2012,0.02409850490360901,-0.023415489642942506,-0.02317551813900353,0.6021636145775418
-1.1834532944752835e-06,-0.3563946879697806,0.20856623323114576,"(Bremerton-Silverdale, WA)_2013",(occ3_security)_2013,0.02427942627260429,0.042909859546900624,-0.01859408602597069,0.6021636145775418
4.454461300686269e-05,0.49317274835953384,-0.28301720198042,"(Bremerton-Silverdale, WA)_2014",(occ3_security)_2014,0.024729031477127832,0.053659543446906904,0.009494665742366525,0.6021636145775418
1.1513488060469067e-06,-0.4598299812382045,-0.2422913025986677,"(Bremerton-Silverdale, WA)_2015",(occ3_security)_2015,0.02430238239694617,-0.051661652320189676,-0.010307563956649581,0.6021636145775418
-1.5689762215403697e-05,0.30436276646273974,0.23617844836985302,"(Bremerton-Silverdale, WA)_2016",(occ3_security)_2016,0.02413679806815986,0.046120988655812684,-0.0025934181601981673,0.6021636145775418
8.914384149732726e-05,-0.08689908382950229,-0.17203618719182145,"(Bremerton-Silverdale, WA)_2017",(occ3_security)_2017,0.02516753777903242,-0.020067380206731433,0.0013770621213463653,0.6021636145775418
2.4651548654808616e-05,-0.16373280432567583,0.47891896795108746,"(Bremerton-Silverdale, WA)_2018",(occ3_security)_2018,0.024533439885572963,0.06589105317417326,0.0012990912618644906,0.6021636145775418
2.795733696608342e-05,-0.02790312004718487,-0.10645287369303702,"(Bremerton-Silverdale, WA)_2019",(occ3_security)_2019,0.02456594289193251,0.06690118005310716,-0.01664377821701254,0.6021636145775418
4.517260678904995e-05,-0.12957178934706448,-0.17212279580082424,"(Bremerton-Silverdale, WA)_2011",(occ3_service)_2011,0.02473520600615819,0.0601216759714317,-0.0077832052740399345,0.6021636145775418
-0.00014938742121281266,0.16490017614882646,-0.14163423367238615,"(Bremerton-Silverdale, WA)_2012",(occ3_service)_2012,0.02282226263773669,-0.023415489642942506,-0.008701868699475392,0.6021636145775418
0.0001886398301367918,0.13122477636395224,-0.0476895461384963,"(Bremerton-Silverdale, WA)_2013",(occ3_service)_2013,0.02614579725816131,0.042909859546900624,-0.013037533371959523,0.6021636145775418
0.00021457416862395265,0.07308673052252423,0.3531434690307069,"(Bremerton-Silverdale, WA)_2014",(occ3_service)_2014,0.02640078756286531,0.053659543446906904,-0.011961415678068101,0.6021636145775418
0.0003412207368585123,0.060775366650464235,-0.01959873543743207,"(Bremerton-Silverdale, WA)_2015",(occ3_service)_2015,0.027645995611639454,-0.051661652320189676,-0.0038662580827977557,0.6021636145775418
0.0002191292862771992,-0.23738740942499348,-0.11687579952666916,"(Bremerton-Silverdale, WA)_2016",(occ3_service)_2016,0.02644557416264455,0.046120988655812684,-0.008880217469026641,0.6021636145775418
0.00020820975966405174,0.14381066266663112,0.13716499437444973,"(Bremerton-Silverdale, WA)_2017",(occ3_service)_2017,0.02633821173966668,-0.020067380206731433,-0.007799699261517714,0.6021636145775418
-7.854051976357951e-05,0.10545555576155685,-0.2192533696228196,"(Bremerton-Silverdale, WA)_2018",(occ3_service)_2018,0.02351883999585274,0.06589105317417326,0.005011984899898993,0.6021636145775418
0.00036780035031592465,-0.02477860412580135,0.28891760230930963,"(Bremerton-Silverdale, WA)_2019",(occ3_service)_2019,0.027907330356606065,0.06690118005310716,-0.005420376514939615,0.6021636145775418
-0.004514322328167481,0.05257951207297573,0.06815134573472648,"(Bridgeport-Stamford-Norwalk, CT)_2011",(occ2_management)_2011,-0.02009443186320432,-0.014394580260715198,,0.6021636145775418
0.006157690244432328,0.04332001294713628,-0.005026271404494409,"(Bridgeport-Stamford-Norwalk, CT)_2012",(occ2_management)_2012,0.08483439595475978,0.015258651615130108,-0.016360519305473997,0.6021636145775418
-0.004752237190690251,0.07707241007382137,-0.07285189439203243,"(Bridgeport-Stamford-Norwalk, CT)_2013",(occ2_management)_2013,-0.02243364646543233,0.05550960727183765,3.334071290954713e-05,0.6021636145775418
0.002714132302994557,-0.025404819955218372,0.0018808195786244042,"(Bridgeport-Stamford-Norwalk, CT)_2014",(occ2_management)_2014,0.05097681793372082,0.0006626395556600106,-0.019942987586017546,0.6021636145775418
-0.0005864519397854208,0.06675031495289474,0.002155904608437176,"(Bridgeport-Stamford-Norwalk, CT)_2015",(occ2_management)_2015,0.018524978755932335,-0.0524812184262943,-0.0036872404109090824,0.6021636145775418
-0.002137638756517586,-0.002455941258219241,-0.005306178455308341,"(Bridgeport-Stamford-Norwalk, CT)_2016",(occ2_management)_2016,0.0032734773826787814,0.04828462225914447,-0.008463896455268408,0.6021636145775418
-1.2774735101050062e-05,0.04183812758798844,0.004073665698172135,"(Bridgeport-Stamford-Norwalk, CT)_2017",(occ2_management)_2017,0.024165459051838988,-0.02129111092691091,-0.00992183418413028,0.6021636145775418
-0.0032154657666387397,0.007009309770481309,-0.0012816560130515242,"(Bridgeport-Stamford-Norwalk, CT)_2018",(occ2_management)_2018,-0.007323879394516477,0.014690086878584526,-0.004219336784574909,0.6021636145775418
0.0029424412834454044,0.11714939891015419,0.028367909224545684,"(Bridgeport-Stamford-Norwalk, CT)_2019",(occ2_management)_2019,0.053221586063073374,-0.018824133105892406,-0.012882582358201125,0.6021636145775418
-9.080400771126973e-05,0.12899650941198182,-0.2978044856420423,"(Bridgeport-Stamford-Norwalk, CT)_2011",(occ2_primary)_2011,0.023398263543514715,-0.014394580260715198,-0.008629138500328594,0.6021636145775418
-2.728672904835336e-05,0.11347295676599423,-0.17178060065843326,"(Bridgeport-Stamford-Norwalk, CT)_2012",(occ2_primary)_2012,0.024022774951362805,0.015258651615130108,-0.00903557402744317,0.6021636145775418
5.816967842353668e-06,0.2762710146095557,0.37337116370874224,"(Bridgeport-Stamford-Norwalk, CT)_2013",(occ2_primary)_2013,0.02434825546289268,0.05550960727183765,-0.015272258341655052,0.6021636145775418
6.044370445072299e-05,-0.7526210497522108,-0.10428954597099693,"(Bridgeport-Stamford-Norwalk, CT)_2014",(occ2_primary)_2014,0.0248853537281771,0.0006626395556600106,-0.006371057309944538,0.6021636145775418
6.469524534726643e-06,0.21714712613715825,0.04932417851993165,"(Bridgeport-Stamford-Norwalk, CT)_2015",(occ2_primary)_2015,0.02435467149813905,-0.0524812184262943,0.004199981821889361,0.6021636145775418
-2.2140084312863594e-05,0.12052279238216457,0.1445742118454545,"(Bridgeport-Stamford-Norwalk, CT)_2016",(occ2_primary)_2016,0.024073377534110593,0.04828462225914447,-0.008780865955638126,0.6021636145775418
0.00010254478825655786,0.07720117341466448,0.04139916747429062,"(Bridgeport-Stamford-Norwalk, CT)_2017",(occ2_primary)_2017,0.025299297896960622,-0.02129111092691091,0.010600050433810371,0.6021636145775418
3.2537724590497226e-05,0.31375164849580806,-0.050624604289209785,"(Bridgeport-Stamford-Norwalk, CT)_2018",(occ2_primary)_2018,0.02461097794985735,0.014690086878584526,-0.02241456358160393,0.6021636145775418
1.6173603893662886e-05,-0.17900591494942297,-0.015917774365679094,"(Bridgeport-Stamford-Norwalk, CT)_2019",(occ2_primary)_2019,0.024450083461464503,-0.018824133105892406,0.014908744393396841,0.6021636145775418
-0.0016593813309592382,0.04012713307767335,0.06738207199917756,"(Bridgeport-Stamford-Norwalk, CT)_2011",(occ2_professional)_2011,0.007975776102595821,-0.014394580260715198,-0.0033532254173336117,0.6021636145775418
0.00012198805676464475,0.07973158880708375,-0.006156775686365634,"(Bridgeport-Stamford-Norwalk, CT)_2012",(occ2_professional)_2012,0.02549046702833342,0.015258651615130108,-0.000937274315733868,0.6021636145775418
-0.0015337670842182063,0.08528880092516467,-0.028546210467351507,"(Bridgeport-Stamford-Norwalk, CT)_2013",(occ2_professional)_2013,0.009210834211655196,0.05550960727183765,-0.0066820268131132865,0.6021636145775418
0.001614689561944402,-0.11109402929721668,0.0004015351275787893,"(Bridgeport-Stamford-Norwalk, CT)_2014",(occ2_professional)_2014,0.040166932048882636,0.0006626395556600106,-0.006323139758021758,0.6021636145775418
