MET2013,Year,city_year,log_wage,log_share,city_year_coeff,wage_coeff
"Charleston, WV",2019,"(Charleston, WV)_2019",13.084948968143689,-7.295771185872078,-1.5237941870864686,0.3251076363138501
"Charleston-North Charleston, SC",2010,"(Charleston-North Charleston, SC)_2010",12.924976967618083,-5.832837753284465,-0.008852635531604376,0.3251076363138501
"Charleston-North Charleston, SC",2011,"(Charleston-North Charleston, SC)_2011",12.885519486324936,-5.815976401304714,0.02083664492624801,0.3251076363138501
"Charleston-North Charleston, SC",2012,"(Charleston-North Charleston, SC)_2012",12.941059809134051,-5.855089988079264,-0.03633352491687969,0.3251076363138501
"Charleston-North Charleston, SC",2013,"(Charleston-North Charleston, SC)_2013",12.990737504000226,-5.8278445532100385,-0.02523868800308815,0.3251076363138501
"Charleston-North Charleston, SC",2014,"(Charleston-North Charleston, SC)_2014",13.031571232832587,-5.808120901891838,-0.01879039374747732,0.3251076363138501
"Charleston-North Charleston, SC",2015,"(Charleston-North Charleston, SC)_2015",13.07746269227254,-5.853981273342613,-0.07957042910373852,0.3251076363138501
"Charleston-North Charleston, SC",2016,"(Charleston-North Charleston, SC)_2016",13.164884993209784,-5.853810035037807,-0.10782084841774964,0.3251076363138501
"Charleston-North Charleston, SC",2017,"(Charleston-North Charleston, SC)_2017",13.222629861210432,-5.855111801498049,-0.12789591242292708,0.3251076363138501
"Charleston-North Charleston, SC",2018,"(Charleston-North Charleston, SC)_2018",13.234825072022584,-5.826930613153723,-0.10367948024010654,0.3251076363138501
"Charleston-North Charleston, SC",2019,"(Charleston-North Charleston, SC)_2019",13.244961665447192,-5.816074009497559,-0.0961183605124874,0.3251076363138501
"Charlotte-Concord-Gastonia, NC-SC",2010,"(Charlotte-Concord-Gastonia, NC-SC)_2010",13.018109489319315,-4.71880226507886,1.0749047586797849,0.3251076363138501
"Charlotte-Concord-Gastonia, NC-SC",2011,"(Charlotte-Concord-Gastonia, NC-SC)_2011",13.002696758060287,-4.7074542159231365,1.0912636044642543,0.3251076363138501
"Charlotte-Concord-Gastonia, NC-SC",2012,"(Charlotte-Concord-Gastonia, NC-SC)_2012",13.01838845036516,-4.661716954087208,1.1318993773051766,0.3251076363138501
"Charlotte-Concord-Gastonia, NC-SC",2013,"(Charlotte-Concord-Gastonia, NC-SC)_2013",13.093473188969778,-4.641094544052743,1.1281111654486726,0.3251076363138501
"Charlotte-Concord-Gastonia, NC-SC",2014,"(Charlotte-Concord-Gastonia, NC-SC)_2014",13.065665943217112,-4.614890528998889,1.1633555284415467,0.3251076363138501
"Charlotte-Concord-Gastonia, NC-SC",2015,"(Charlotte-Concord-Gastonia, NC-SC)_2015",13.146593537196377,-4.613865954621233,1.1380699240280894,0.3251076363138501
"Charlotte-Concord-Gastonia, NC-SC",2016,"(Charlotte-Concord-Gastonia, NC-SC)_2016",13.177938415437126,-4.6151570327143325,1.1265883866595798,0.3251076363138501
"Charlotte-Concord-Gastonia, NC-SC",2017,"(Charlotte-Concord-Gastonia, NC-SC)_2017",13.210212501288156,-4.598102342890844,1.1331505247178717,0.3251076363138501
"Charlotte-Concord-Gastonia, NC-SC",2018,"(Charlotte-Concord-Gastonia, NC-SC)_2018",13.26611220927216,-4.588032363508777,1.1250470821666,0.3251076363138501
"Charlotte-Concord-Gastonia, NC-SC",2019,"(Charlotte-Concord-Gastonia, NC-SC)_2019",13.278186466592608,-4.575249931838156,1.1339040805795477,0.3251076363138501
"Charlottesville, VA",2010,"(Charlottesville, VA)_2010",13.052510631118315,-7.101427256331531,-1.3189043064696353,0.3251076363138501
"Charlottesville, VA",2011,"(Charlottesville, VA)_2011",12.862831891728392,-7.105000132591373,-1.2608111761074556,0.3251076363138501
"Chattanooga, TN-GA",2010,"(Chattanooga, TN-GA)_2010",12.895454558362719,-6.166140220123421,-0.3325571416792785,0.3251076363138501
"Chattanooga, TN-GA",2011,"(Chattanooga, TN-GA)_2011",12.861183127887141,-6.193096956004955,-0.34837197380582463,0.3251076363138501
"Chattanooga, TN-GA",2012,"(Chattanooga, TN-GA)_2012",12.924861481871558,-6.161671634215848,-0.33764897116491666,0.3251076363138501
"Chattanooga, TN-GA",2013,"(Chattanooga, TN-GA)_2013",12.905758764961224,-6.120783767387034,-0.2905506651941783,0.3251076363138501
"Chattanooga, TN-GA",2014,"(Chattanooga, TN-GA)_2014",12.945011594881574,-6.1556903703670605,-0.338218662928222,0.3251076363138501
"Chattanooga, TN-GA",2015,"(Chattanooga, TN-GA)_2015",12.971140788919474,-6.18834565582349,-0.37936874889711003,0.3251076363138501
"Chattanooga, TN-GA",2016,"(Chattanooga, TN-GA)_2016",13.05901508814647,-6.26092485343245,-0.48051655222050205,0.3251076363138501
"Chattanooga, TN-GA",2017,"(Chattanooga, TN-GA)_2017",13.144184743003617,-6.194078550838561,-0.44135955480289446,0.3251076363138501
"Chattanooga, TN-GA",2018,"(Chattanooga, TN-GA)_2018",13.0648940144741,-6.1502283136158615,-0.3717312962463728,0.3251076363138501
"Chattanooga, TN-GA",2019,"(Chattanooga, TN-GA)_2019",13.109557983559966,-6.166889163643314,-0.4029127436916804,0.3251076363138501
"Chicago-Naperville-Elgin, IL-IN-WI",2010,"(Chicago-Naperville-Elgin, IL-IN-WI)_2010",13.163618443003045,-3.226345108410933,2.5200558433530866,0.3251076363138501
"Chicago-Naperville-Elgin, IL-IN-WI",2011,"(Chicago-Naperville-Elgin, IL-IN-WI)_2011",13.15457177762992,-3.242479237696086,2.506862854063926,0.3251076363138501
"Chicago-Naperville-Elgin, IL-IN-WI",2012,"(Chicago-Naperville-Elgin, IL-IN-WI)_2012",13.18262013111074,-3.2424798322973727,2.497743525560001,0.3251076363138501
"Chicago-Naperville-Elgin, IL-IN-WI",2013,"(Chicago-Naperville-Elgin, IL-IN-WI)_2013",13.237795326561338,-3.23904108409961,2.4832443963816786,0.3251076363138501
"Chicago-Naperville-Elgin, IL-IN-WI",2014,"(Chicago-Naperville-Elgin, IL-IN-WI)_2014",13.258441693686487,-3.2525608882959713,2.463012300570771,0.3251076363138501
"Chicago-Naperville-Elgin, IL-IN-WI",2015,"(Chicago-Naperville-Elgin, IL-IN-WI)_2015",13.30717831824237,-3.2679171149935766,2.431811425061892,0.3251076363138501
"Chicago-Naperville-Elgin, IL-IN-WI",2016,"(Chicago-Naperville-Elgin, IL-IN-WI)_2016",13.346085392424358,-3.262821298867624,2.424258254264705,0.3251076363138501
"Chicago-Naperville-Elgin, IL-IN-WI",2017,"(Chicago-Naperville-Elgin, IL-IN-WI)_2017",13.373417470810077,-3.280562858969784,2.397630826763031,0.3251076363138501
"Chicago-Naperville-Elgin, IL-IN-WI",2018,"(Chicago-Naperville-Elgin, IL-IN-WI)_2018",13.39489298581869,-3.2771727348543376,2.394039096955365,0.3251076363138501
"Chicago-Naperville-Elgin, IL-IN-WI",2019,"(Chicago-Naperville-Elgin, IL-IN-WI)_2019",13.452454525963752,-3.299310661131038,2.3531874744195376,0.3251076363138501
"Chico, CA",2010,"(Chico, CA)_2010",12.750440122169747,-7.052559702573743,-1.1718313235474778,0.3251076363138501
"Chico, CA",2011,"(Chico, CA)_2011",12.758395080881726,-7.070665190652063,-1.1925230294496574,0.3251076363138501
"Chico, CA",2012,"(Chico, CA)_2012",12.776029475779492,-7.041431704473484,-1.1690226197141256,0.3251076363138501
"Chico, CA",2013,"(Chico, CA)_2013",12.928759284700295,-7.071177914302489,-1.248422456715986,0.3251076363138501
"Chico, CA",2014,"(Chico, CA)_2014",12.919282278770725,-7.114703717376304,-1.2888672127927556,0.3251076363138501
"Chico, CA",2015,"(Chico, CA)_2015",12.932308310398819,-7.047218227256225,-1.2256165850258265,0.3251076363138501
"Chico, CA",2016,"(Chico, CA)_2016",13.043055817686367,-7.079121743251496,-1.2935249613429851,0.3251076363138501
"Chico, CA",2017,"(Chico, CA)_2017",13.030242147158965,-7.069122541922985,-1.279359937876822,0.3251076363138501
"Chico, CA",2018,"(Chico, CA)_2018",13.08837376133691,-7.026697164416932,-1.2558335920512365,0.3251076363138501
"Chico, CA",2019,"(Chico, CA)_2019",13.092883735637262,-7.167130188784725,-1.3977328435036416,0.3251076363138501
"Cincinnati, OH-KY-IN",2010,"(Cincinnati, OH-KY-IN)_2010",13.04512914117583,-4.726529570680045,1.058393157929504,0.3251076363138501
"Cincinnati, OH-KY-IN",2011,"(Cincinnati, OH-KY-IN)_2011",12.984912736063434,-4.747118316784825,1.0573812249581154,0.3251076363138501
"Cincinnati, OH-KY-IN",2012,"(Cincinnati, OH-KY-IN)_2012",12.995625865535839,-4.717785335009637,1.08323128653302,0.3251076363138501
"Cincinnati, OH-KY-IN",2013,"(Cincinnati, OH-KY-IN)_2013",13.064573783377499,-4.723870064324897,1.0547310626195205,0.3251076363138501
"Cincinnati, OH-KY-IN",2014,"(Cincinnati, OH-KY-IN)_2014",13.066507780824626,-4.7262044060621085,1.0517679635435893,0.3251076363138501
"Cincinnati, OH-KY-IN",2015,"(Cincinnati, OH-KY-IN)_2015",13.15706347395439,-4.731333536151657,1.017198486105894,0.3251076363138501
"Cincinnati, OH-KY-IN",2016,"(Cincinnati, OH-KY-IN)_2016",13.180056515252033,-4.717403205081144,1.0236536038684578,0.3251076363138501
"Cincinnati, OH-KY-IN",2017,"(Cincinnati, OH-KY-IN)_2017",13.200265630005495,-4.717420326052118,1.017066345367999,0.3251076363138501
"Cincinnati, OH-KY-IN",2018,"(Cincinnati, OH-KY-IN)_2018",13.230426111842585,-4.7361463222050535,0.9885349462549232,0.3251076363138501
"Cincinnati, OH-KY-IN",2019,"(Cincinnati, OH-KY-IN)_2019",13.254419642710424,-4.7213195765366205,0.9955612118160851,0.3251076363138501
"Clarksville, TN-KY",2010,"(Clarksville, TN-KY)_2010",12.716399291305697,-6.866949556727168,-0.9751542436405574,0.3251076363138501
"Clarksville, TN-KY",2011,"(Clarksville, TN-KY)_2011",12.69555064329093,-6.841549432484186,-0.9429760647211785,0.3251076363138501
"Clarksville, TN-KY",2012,"(Clarksville, TN-KY)_2012",12.75475681089392,-6.827974795344231,-0.9486498047858513,0.3251076363138501
"Clarksville, TN-KY",2013,"(Clarksville, TN-KY)_2013",12.815373700439812,-6.792455265220249,-0.932837288342768,0.3251076363138501
"Clarksville, TN-KY",2014,"(Clarksville, TN-KY)_2014",12.837819813849817,-6.85661598969805,-1.004295415695732,0.3251076363138501
"Clarksville, TN-KY",2015,"(Clarksville, TN-KY)_2015",12.821677263029873,-6.827532958730314,-0.9699643181868804,0.3251076363138501
"Clarksville, TN-KY",2016,"(Clarksville, TN-KY)_2016",12.805054378986986,-6.8557274202979,-0.9927545532145923,0.3251076363138501
"Clarksville, TN-KY",2017,"(Clarksville, TN-KY)_2017",12.959321381968575,-6.7686361972252165,-0.9558167108424281,0.3251076363138501
"Clarksville, TN-KY",2018,"(Clarksville, TN-KY)_2018",12.924552737918676,-6.82749067417041,-1.0033676361027268,0.3251076363138501
"Clarksville, TN-KY",2019,"(Clarksville, TN-KY)_2019",13.057067606824326,-6.804109324662623,-1.0230678824012394,0.3251076363138501
"Cleveland-Elyria, OH",2010,"(Cleveland-Elyria, OH)_2010",13.00614204199577,-4.711780112881499,1.0858176193892128,0.3251076363138501
"Cleveland-Elyria, OH",2011,"(Cleveland-Elyria, OH)_2011",12.99714024740257,-4.732619682392861,1.0679046020406224,0.3251076363138501
"Cleveland-Elyria, OH",2012,"(Cleveland-Elyria, OH)_2012",13.005995567786968,-4.751539688862189,1.0461056632923356,0.3251076363138501
"Cleveland-Elyria, OH",2013,"(Cleveland-Elyria, OH)_2013",13.059315978110986,-4.743688194212576,1.0366222853741842,0.3251076363138501
"Cleveland-Elyria, OH",2014,"(Cleveland-Elyria, OH)_2014",13.057395851585776,-4.745386140470114,1.0355485869127152,0.3251076363138501
"Cleveland-Elyria, OH",2015,"(Cleveland-Elyria, OH)_2015",13.078130752144695,-4.752940633815836,1.0212530190570936,0.3251076363138501
"Cleveland-Elyria, OH",2016,"(Cleveland-Elyria, OH)_2016",13.139803805363634,-4.759476370258124,0.9946669020584888,0.3251076363138501
"Cleveland-Elyria, OH",2017,"(Cleveland-Elyria, OH)_2017",13.148894078792136,-4.776650029755098,0.9745379252537445,0.3251076363138501
"Cleveland-Elyria, OH",2018,"(Cleveland-Elyria, OH)_2018",13.241673551490981,-4.79100945076221,0.9300151891790933,0.3251076363138501
"Cleveland-Elyria, OH",2019,"(Cleveland-Elyria, OH)_2019",13.217221614209889,-4.809354115310786,0.9196200361632987,0.3251076363138501
"Coeur d'Alene, ID",2012,"(Coeur d'Alene, ID)_2012",12.720268032820119,-7.423225412222817,-1.5326878565454995,0.3251076363138501
"Coeur d'Alene, ID",2013,"(Coeur d'Alene, ID)_2013",12.92572265423347,-7.465810882817582,-1.6420681934776518,0.3251076363138501
"Coeur d'Alene, ID",2014,"(Coeur d'Alene, ID)_2014",12.919255503147863,-7.480912626998905,-1.6550674174558937,0.3251076363138501
"Coeur d'Alene, ID",2015,"(Coeur d'Alene, ID)_2015",13.006916941007798,-7.402070929863035,-1.604725123178528,0.3251076363138501
"Coeur d'Alene, ID",2016,"(Coeur d'Alene, ID)_2016",12.906765831364423,-7.464148829109807,-1.634243131894947,0.3251076363138501
"Coeur d'Alene, ID",2017,"(Coeur d'Alene, ID)_2017",13.156688753582614,-7.4670812218050875,-1.718427375093178,0.3251076363138501
"Coeur d'Alene, ID",2018,"(Coeur d'Alene, ID)_2018",13.168072624835757,-7.3472233795680655,-1.6022705163313538,0.3251076363138501
"Coeur d'Alene, ID",2019,"(Coeur d'Alene, ID)_2019",13.301610835640414,-7.3733945465148105,-1.6718559753504318,0.3251076363138501
"College Station-Bryan, TX",2010,"(College Station-Bryan, TX)_2010",12.680846381511214,-6.961977390486741,-1.058623554932809,0.3251076363138501
"College Station-Bryan, TX",2011,"(College Station-Bryan, TX)_2011",12.567464999450658,-7.027933052176144,-1.0877180634985146,0.3251076363138501
"College Station-Bryan, TX",2012,"(College Station-Bryan, TX)_2012",12.64751633398509,-6.959020390004747,-1.044830701481315,0.3251076363138501
"College Station-Bryan, TX",2013,"(College Station-Bryan, TX)_2013",12.705695439767647,-7.008990434856405,-1.1137152178968392,0.3251076363138501
"College Station-Bryan, TX",2014,"(College Station-Bryan, TX)_2014",12.876570117845011,-6.882214007690409,-1.0424914534264325,0.3251076363138501
"College Station-Bryan, TX",2015,"(College Station-Bryan, TX)_2015",12.873983683053673,-6.961069177262627,-1.1205057532971212,0.3251076363138501
"College Station-Bryan, TX",2016,"(College Station-Bryan, TX)_2016",12.896070096663678,-6.929504121501451,-1.0961211592593756,0.3251076363138501
"College Station-Bryan, TX",2017,"(College Station-Bryan, TX)_2017",12.876122961250553,-6.967858858426944,-1.1279909301395206,0.3251076363138501
"College Station-Bryan, TX",2018,"(College Station-Bryan, TX)_2018",12.922833770884484,-6.979467477753998,-1.1547855903769344,0.3251076363138501
"College Station-Bryan, TX",2019,"(College Station-Bryan, TX)_2019",12.996759340644473,-7.005555887605202,-1.2049077674759232,0.3251076363138501
"Colorado Springs, CO",2010,"(Colorado Springs, CO)_2010",12.963566114736356,-5.971245853657308,-0.159806362311417,0.3251076363138501
"Colorado Springs, CO",2011,"(Colorado Springs, CO)_2011",12.910499562795893,-5.948007410923026,-0.11931557830847653,0.3251076363138501
"Colorado Springs, CO",2012,"(Colorado Springs, CO)_2012",12.959678973150195,-5.92956752633776,-0.1168642955788064,0.3251076363138501
"Colorado Springs, CO",2013,"(Colorado Springs, CO)_2013",13.02409080838061,-5.899495640835679,-0.10773318957911737,0.3251076363138501
"Colorado Springs, CO",2014,"(Colorado Springs, CO)_2014",13.030289006424999,-5.898556547175312,-0.1088091774343557,0.3251076363138501
"Colorado Springs, CO",2015,"(Colorado Springs, CO)_2015",13.03448162081976,-5.880519992436858,-0.0921356736517632,0.3251076363138501
"Colorado Springs, CO",2016,"(Colorado Springs, CO)_2016",13.100254990404467,-5.848650047992505,-0.08164915392548266,0.3251076363138501
"Colorado Springs, CO",2017,"(Colorado Springs, CO)_2017",13.109500400731614,-5.8575383266930325,-0.09354318612419288,0.3251076363138501
"Colorado Springs, CO",2018,"(Colorado Springs, CO)_2018",13.174970407883977,-5.8899909136427295,-0.14728057234864145,0.3251076363138501
"Colorado Springs, CO",2019,"(Colorado Springs, CO)_2019",13.193513266633191,-5.838377368674385,-0.10169545235877209,0.3251076363138501
"Columbia, MO",2010,"(Columbia, MO)_2010",12.689123553725784,-7.126341995085682,-1.2256791314257676,0.3251076363138501
"Columbia, MO",2011,"(Columbia, MO)_2011",12.643657832897352,-7.131448233612473,-1.2160041169207183,0.3251076363138501
"Columbia, MO",2012,"(Columbia, MO)_2012",12.68028140622783,-7.066468749678913,-1.162931236345981,0.3251076363138501
"Columbia, MO",2013,"(Columbia, MO)_2013",12.7140058051325,-7.067080803683581,-1.17450734996466,0.3251076363138501
"Columbia, MO",2014,"(Columbia, MO)_2014",12.711181538178396,-7.164060803721416,-1.270569159248728,0.3251076363138501
"Columbia, MO",2015,"(Columbia, MO)_2015",12.868860913596732,-7.158789479811984,-1.3165606043770142,0.3251076363138501
"Columbia, MO",2016,"(Columbia, MO)_2016",12.862512066610119,-7.170413416082898,-1.3261204820107382,0.3251076363138501
"Columbia, MO",2017,"(Columbia, MO)_2017",12.862684625214234,-7.126747243743721,-1.28251040979149,0.3251076363138501
"Columbia, MO",2018,"(Columbia, MO)_2018",12.821598689169448,-7.072132408370696,-1.2145382228652064,0.3251076363138501
"Columbia, MO",2019,"(Columbia, MO)_2019",13.053500719105873,-7.19866008453853,-1.4164590198420592,0.3251076363138501
"Columbia, SC",2012,"(Columbia, SC)_2012",12.90269311884362,-5.756046305929211,0.07518346122671396,0.3251076363138501
"Columbia, SC",2013,"(Columbia, SC)_2013",12.874066809883914,-5.730133829425618,0.11040256937258555,0.3251076363138501
"Columbia, SC",2014,"(Columbia, SC)_2014",12.917195020014779,-5.7154854408614115,0.11102964748270594,0.3251076363138501
"Columbia, SC",2015,"(Columbia, SC)_2015",13.003910843836119,-5.750161115627654,0.04816199620292583,0.3251076363138501
"Columbia, SC",2016,"(Columbia, SC)_2016",13.010420242234135,-5.741091492088794,0.055115364614712295,0.3251076363138501
"Columbia, SC",2017,"(Columbia, SC)_2017",13.074209832140587,-5.766378346266725,0.009090027640918763,0.3251076363138501
"Columbia, SC",2018,"(Columbia, SC)_2018",13.103240715453227,-5.756747953630919,0.00928225842282071,0.3251076363138501
"Columbia, SC",2019,"(Columbia, SC)_2019",13.091612053948266,-5.769667860591379,0.00014291811772881857,0.3251076363138501
"Columbus, OH",2010,"(Columbus, OH)_2010",13.008858959865494,-4.820859216341589,0.9758552251824415,0.3251076363138501
"Columbus, OH",2011,"(Columbus, OH)_2011",13.017693288220181,-4.824762270453058,0.9690800634611376,0.3251076363138501
"Columbus, OH",2012,"(Columbus, OH)_2012",13.05830135435201,-4.844588644895821,0.9360516966229877,0.3251076363138501
"Columbus, OH",2013,"(Columbus, OH)_2013",13.076669315656858,-4.810062726267146,0.9646060507679062,0.3251076363138501
"Columbus, OH",2014,"(Columbus, OH)_2014",13.13115811861382,-4.7987434549554315,0.9582105961447507,0.3251076363138501
"Columbus, OH",2015,"(Columbus, OH)_2015",13.144704290479023,-4.7962680059916325,0.9562820811923509,0.3251076363138501
"Columbus, OH",2016,"(Columbus, OH)_2016",13.171554772324027,-4.811396795366343,0.9324239951311206,0.3251076363138501
"Columbus, OH",2017,"(Columbus, OH)_2017",13.177485768085868,-4.799607066199297,0.9422855122850171,0.3251076363138501
"Columbus, OH",2018,"(Columbus, OH)_2018",13.229215508622062,-4.80076050964591,0.9243143351655854,0.3251076363138501
"Columbus, OH",2019,"(Columbus, OH)_2019",13.273688786635814,-4.775111969313579,0.935504273203732,0.3251076363138501
"Corpus Christi, TX",2010,"(Corpus Christi, TX)_2010",12.908503480007937,-6.42317284269043,-0.5938320683187888,0.3251076363138501
"Corpus Christi, TX",2011,"(Corpus Christi, TX)_2011",12.91328216624581,-6.427364715140844,-0.5995775281566988,0.3251076363138501
"Corpus Christi, TX",2012,"(Corpus Christi, TX)_2012",12.98816794085575,-6.289258536222092,-0.48581728641490324,0.3251076363138501
"Corpus Christi, TX",2013,"(Corpus Christi, TX)_2013",13.005957063688134,-6.241504195106826,-0.44384632497576776,0.3251076363138501
"Corpus Christi, TX",2014,"(Corpus Christi, TX)_2014",13.04133745951932,-6.2656789503623385,-0.47952351709182484,0.3251076363138501
"Corpus Christi, TX",2015,"(Corpus Christi, TX)_2015",13.07109672512729,-6.293954989399392,-0.5174745206291078,0.3251076363138501
"Corpus Christi, TX",2016,"(Corpus Christi, TX)_2016",13.039499323994432,-6.296357986736146,-0.5096049615698618,0.3251076363138501
"Corpus Christi, TX",2017,"(Corpus Christi, TX)_2017",13.103629542973275,-6.320934773341975,-0.5550309720841806,0.3251076363138501
"Corpus Christi, TX",2018,"(Corpus Christi, TX)_2018",13.17955244471567,-6.358484082358761,-0.6172633962285374,0.3251076363138501
"Corpus Christi, TX",2019,"(Corpus Christi, TX)_2019",13.125804233926186,-6.350853608715698,-0.5921589688196089,0.3251076363138501
"Dallas-Fort Worth-Arlington, TX",2010,"(Dallas-Fort Worth-Arlington, TX)_2010",13.10944197170462,-3.612081524034573,2.1519326122571085,0.3251076363138501
"Dallas-Fort Worth-Arlington, TX",2011,"(Dallas-Fort Worth-Arlington, TX)_2011",13.075413546713534,-3.6121885425611575,2.1628884945468614,0.3251076363138501
"Dallas-Fort Worth-Arlington, TX",2012,"(Dallas-Fort Worth-Arlington, TX)_2012",13.15074536765462,-3.612315986366857,2.1382701004957774,0.3251076363138501
"Dallas-Fort Worth-Arlington, TX",2013,"(Dallas-Fort Worth-Arlington, TX)_2013",13.175599317059937,-3.5961777427454478,2.1463281353729706,0.3251076363138501
"Dallas-Fort Worth-Arlington, TX",2014,"(Dallas-Fort Worth-Arlington, TX)_2014",13.202821986703952,-3.586441982951083,2.14721359738521,0.3251076363138501
"Dallas-Fort Worth-Arlington, TX",2015,"(Dallas-Fort Worth-Arlington, TX)_2015",13.252528071936812,-3.5757913387523645,2.141704413703486,0.3251076363138501
"Dallas-Fort Worth-Arlington, TX",2016,"(Dallas-Fort Worth-Arlington, TX)_2016",13.24648666393867,-3.5598506096715687,2.159609250658569,0.3251076363138501
"Dallas-Fort Worth-Arlington, TX",2017,"(Dallas-Fort Worth-Arlington, TX)_2017",13.304346514261761,-3.555578293099979,2.1450708880541436,0.3251076363138501
"Dallas-Fort Worth-Arlington, TX",2018,"(Dallas-Fort Worth-Arlington, TX)_2018",13.341586321950498,-3.543568839032359,2.144973396267281,0.3251076363138501
"Dallas-Fort Worth-Arlington, TX",2019,"(Dallas-Fort Worth-Arlington, TX)_2019",13.359205887704224,-3.546447320005078,2.1363666599194984,0.3251076363138501
"Daphne-Fairhope-Foley, AL",2010,"(Daphne-Fairhope-Foley, AL)_2010",13.048390473281923,-7.279477529512624,-1.4956150848753094,0.3251076363138501
"Daphne-Fairhope-Foley, AL",2011,"(Daphne-Fairhope-Foley, AL)_2011",13.00712675842294,-7.14986340916159,-1.3525858157209605,0.3251076363138501
"Daphne-Fairhope-Foley, AL",2012,"(Daphne-Fairhope-Foley, AL)_2012",12.85300894112592,-7.098252932919856,-1.2508704601840022,0.3251076363138501
"Daphne-Fairhope-Foley, AL",2013,"(Daphne-Fairhope-Foley, AL)_2013",12.850728028298024,-7.270530684181314,-1.4224066692672888,0.3251076363138501
"Daphne-Fairhope-Foley, AL",2014,"(Daphne-Fairhope-Foley, AL)_2014",12.910985049317313,-7.235298375720017,-1.4067643784809132,0.3251076363138501
"Daphne-Fairhope-Foley, AL",2015,"(Daphne-Fairhope-Foley, AL)_2015",13.060453247258414,-7.3153346182031544,-1.535393873500749,0.3251076363138501
"Daphne-Fairhope-Foley, AL",2016,"(Daphne-Fairhope-Foley, AL)_2016",13.114032878095017,-7.244921038403247,-1.4823994408367103,0.3251076363138501
"Daphne-Fairhope-Foley, AL",2017,"(Daphne-Fairhope-Foley, AL)_2017",13.207853525839063,-7.297735791583031,-1.5657160030419814,0.3251076363138501
"Daphne-Fairhope-Foley, AL",2018,"(Daphne-Fairhope-Foley, AL)_2018",13.105366869042282,-7.1233605759828365,-1.3580215926968666,0.3251076363138501
"Daphne-Fairhope-Foley, AL",2019,"(Daphne-Fairhope-Foley, AL)_2019",13.148584666222536,-7.20626939311916,-1.4549808457211286,0.3251076363138501
"Davenport-Moline-Rock Island, IA-IL",2010,"(Davenport-Moline-Rock Island, IA-IL)_2010",12.96011610775403,-6.435946028411433,-0.6233849134502617,0.3251076363138501
"Davenport-Moline-Rock Island, IA-IL",2011,"(Davenport-Moline-Rock Island, IA-IL)_2011",12.997859488648194,-6.458616216361598,-0.6583257627494199,0.3251076363138501
"Dayton, OH",2010,"(Dayton, OH)_2010",12.916710038089425,-5.694057182904904,0.1326155767666224,0.3251076363138501
"Dayton, OH",2011,"(Dayton, OH)_2011",12.818375767429172,-5.661681034453776,0.19696094752070525,0.3251076363138501
"Dayton, OH",2012,"(Dayton, OH)_2012",12.887723503607182,-5.704383772123199,0.131712731258739,0.3251076363138501
"Dayton, OH",2013,"(Dayton, OH)_2013",12.889508379249845,-5.708535305990491,0.12698092069015338,0.3251076363138501
"Dayton, OH",2014,"(Dayton, OH)_2014",12.956507956024524,-5.730044620088143,0.0836895325532927,0.3251076363138501
"Dayton, OH",2015,"(Dayton, OH)_2015",12.977787493119553,-5.69166015124616,0.11515586138843137,0.3251076363138501
"Dayton, OH",2016,"(Dayton, OH)_2016",13.05303195766412,-5.7184037788878435,0.06394968373297161,0.3251076363138501
"Dayton, OH",2017,"(Dayton, OH)_2017",12.985876104946783,-5.719248995846978,0.08493734731542835,0.3251076363138501
"Dayton, OH",2018,"(Dayton, OH)_2018",13.08374237315907,-5.725863509045834,0.046505762983217735,0.3251076363138501
"Dayton, OH",2019,"(Dayton, OH)_2019",13.122788340958289,-5.744401552773356,0.015273576956906787,0.3251076363138501
"Decatur, AL",2010,"(Decatur, AL)_2010",12.796105757123739,-7.368558989195883,-1.5026768568103055,0.3251076363138501
"Decatur, AL",2011,"(Decatur, AL)_2011",12.746800168822439,-7.408652156876477,-1.526740401221237,0.3251076363138501
"Decatur, AL",2012,"(Decatur, AL)_2012",12.852275900904951,-7.424924156190258,-1.5773033664808107,0.3251076363138501
"Decatur, AL",2013,"(Decatur, AL)_2013",12.889280035495489,-7.420151538523907,-1.5845610755449888,0.3251076363138501
"Decatur, AL",2014,"(Decatur, AL)_2014",12.930036988190796,-7.470842495072485,-1.6485024286477281,0.3251076363138501
"Decatur, AL",2015,"(Decatur, AL)_2015",12.942242190979101,-7.4708452319501175,-1.6524731701545927,0.3251076363138501
"Decatur, AL",2016,"(Decatur, AL)_2016",12.994269824175218,-7.5651009995719605,-1.7636435186278199,0.3251076363138501
"Decatur, AL",2017,"(Decatur, AL)_2017",13.105263666173188,-7.589940613237719,-1.8245680779109055,0.3251076363138501
"Decatur, AL",2018,"(Decatur, AL)_2018",13.104996317518232,-7.568247823172676,-1.8027883707565684,0.3251076363138501
"Decatur, AL",2019,"(Decatur, AL)_2019",13.105615008923047,-7.494871753909127,-1.7296134427932726,0.3251076363138501
"Decatur, IL",2010,"(Decatur, IL)_2010",12.844411580834135,-7.68766292509217,-1.8374853848732728,0.3251076363138501
"Decatur, IL",2011,"(Decatur, IL)_2011",12.975510718395224,-7.772722833106625,-1.9651666236229381,0.3251076363138501
"Decatur, IL",2012,"(Decatur, IL)_2012",13.038428918112169,-7.6608118193262635,-1.8737107970337095,0.3251076363138501
"Decatur, IL",2013,"(Decatur, IL)_2013",12.952196719881254,-7.7066073489322555,-1.8914715804987496,0.3251076363138501
